Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36,No,Travel_Rarely,Sales,1,3,Marketing,3,Male,Sales Representative,4,Divorced,5614,1,No,3,2,28,6,2,27,19,8,2
36,No,Travel_Rarely,Research & Development,2,2,Life Sciences,4,Male,Research Director,2,Single,1950,5,Yes,3,3,22,6,3,20,2,8,5
19,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Male,Manager,2,Single,5718,0,No,3,3,16,5,1,13,13,14,2
58,No,Travel_Rarely,Research & Development,14,1,Technical Degree,4,Male,Healthcare Representative,2,Single,4059,6,No,3,3,36,3,1,32,11,1,14
32,No,Travel_Rarely,Research & Development,4,2,Medical,1,Female,Healthcare Representative,1,Single,9408,2,No,3,0,12,2,4,9,9,1,9
20,No,Travel_Rarely,Sales,2,4,Technical Degree,1,Female,Sales Representative,1,Single,7573,0,No,4,3,20,0,2,18,7,4,10
28,No,Travel_Rarely,Sales,8,4,Life Sciences,2,Female,Manager,3,Married,3455,7,No,4,3,33,1,1,29,14,9,5
47,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1,Female,Healthcare Representative,2,Married,3079,6,No,3,1,21,5,2,21,4,6,5
57,No,Travel_Rarely,Research & Development,19,2,Marketing,2,Male,Research Director,1,Divorced,4068,1,Yes,3,3,3,0,4,2,2,11,2
35,No,Travel_Rarely,Research & Development,14,2,Other,2,Female,Research Scientist,2,Single,15143,6,No,3,0,37,6,2,36,19,13,13
19,No,Travel_Frequently,Research & Development,20,5,Life Sciences,4,Male,Research Scientist,4,Married,12983,2,Yes,4,2,42,3,1,40,18,11,10
49,No,Travel_Rarely,Sales,25,1,Technical Degree,2,Female,Sales Representative,2,Married,2749,8,Yes,3,3,19,2,2,17,3,14,5
25,No,Travel_Rarely,Research & Development,10,4,Technical Degree,3,Male,Laboratory Technician,3,Married,7943,7,No,3,3,11,6,1,10,10,12,10
39,No,Non-Travel,Research & Development,17,3,Life Sciences,1,Male,Research Scientist,1,Married,1739,4,No,3,1,4,5,4,1,1,2,1
23,No,Travel_Rarely,Research & Development,8,2,Life Sciences,3,Female,Healthcare Representative,4,Divorced,3757,6,Yes,3,3,11,1,2,11,11,14,8
29,No,Travel_Rarely,Sales,28,4,Life Sciences,2,Female,Sales Representative,1,Single,2817,2,No,3,3,5,1,1,5,2,14,5
57,No,Travel_Frequently,Research & Development,14,3,Life Sciences,4,Female,Healthcare Representative,4,Married,9335,0,Yes,3,3,41,1,4,39,9,2,1
53,No,Travel_Rarely,Research & Development,21,4,Medical,1,Female,Healthcare Representative,2,Divorced,2265,0,No,3,3,30,5,2,28,14,3,5
32,No,Travel_Rarely,Sales,23,3,Life Sciences,3,Male,Sales Representative,2,Single,6358,1,No,3,2,32,6,4,29,9,2,13
45,No,Non-Travel,Research & Development,8,4,Life Sciences,4,Female,Healthcare Representative,3,Single,4916,7,No,3,1,3,0,1,1,1,14,1
35,No,Travel_Rarely,Sales,5,5,Technical Degree,2,Female,Sales Executive,3,Single,4423,0,No,4,2,8,3,2,8,0,14,8
19,No,Travel_Frequently,Human Resources,16,1,Medical,4,Male,Manager,4,Married,13399,4,No,3,0,2,2,2,1,1,2,1
30,No,Travel_Rarely,Research & Development,8,4,Medical,3,Male,Research Director,3,Single,14126,8,No,3,3,28,3,2,28,11,7,8
32,No,Non-Travel,Sales,10,1,Life Sciences,4,Male,Sales Executive,3,Single,4506,8,Yes,4,0,35,6,4,32,0,6,10
37,No,Travel_Rarely,Research & Development,27,4,Technical Degree,3,Female,Research Scientist,3,Married,3993,1,No,3,2,10,1,4,9,2,12,6
46,Yes,Travel_Rarely,Research & Development,8,2,Technical Degree,4,Male,Healthcare Representative,3,Married,1989,6,Yes,3,0,34,3,1,33,2,6,1
59,Yes,Travel_Rarely,Research & Development,9,5,Medical,1,Male,Research Director,2,Single,4902,0,No,3,3,7,0,3,7,4,14,7
46,No,Travel_Rarely,Research & Development,18,5,Other,4,Male,Research Scientist,3,Single,15866,2,Yes,3,0,37,4,2,36,18,13,4
20,No,Travel_Rarely,Research & Development,3,1,Technical Degree,1,Male,Research Director,2,Married,4549,5,No,3,2,33,6,2,32,0,9,1
36,No,Travel_Rarely,Research & Development,17,2,Marketing,3,Female,Healthcare Representative,2,Divorced,7610,8,Yes,3,3,7,4,1,5,3,1,5
20,No,Travel_Rarely,Research & Development,20,3,Marketing,1,Female,Research Director,1,Married,2124,9,No,3,1,40,2,2,39,3,10,6
31,No,Travel_Rarely,Sales,15,5,Life Sciences,4,Male,Sales Representative,2,Divorced,3786,1,No,3,2,21,2,4,18,16,8,4
57,No,Travel_Rarely,Research & Development,21,2,Life Sciences,1,Male,Manager,2,Married,6486,6,Yes,3,3,32,3,4,31,13,12,3
21,No,Travel_Rarely,Sales,27,2,Life Sciences,3,Male,Sales Executive,3,Single,5237,3,No,3,1,28,2,2,26,17,5,9
28,No,Travel_Frequently,Human Resources,17,1,Life Sciences,4,Female,Manager,2,Married,8061,1,No,3,0,4,6,2,0,0,13,0
48,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Male,Research Scientist,4,Divorced,3423,2,No,4,0,36,5,4,32,15,2,5
60,No,Travel_Rarely,Sales,2,2,Other,1,Male,Sales Representative,3,Married,1719,5,Yes,3,0,42,0,2,39,2,8,5
49,No,Travel_Rarely,Research & Development,17,3,Life Sciences,2,Female,Research Scientist,3,Divorced,9635,9,No,3,3,34,1,4,31,8,8,8
44,No,Travel_Rarely,Research & Development,18,1,Human Resources,1,Male,Research Scientist,3,Divorced,2802,8,No,3,0,5,1,3,4,3,5,0
47,No,Travel_Rarely,Sales,29,1,Medical,2,Female,Sales Executive,1,Single,6660,7,Yes,3,0,17,3,3,16,4,12,15
60,No,Travel_Frequently,Research & Development,5,2,Life Sciences,3,Male,Healthcare Representative,3,Single,6441,9,Yes,3,1,11,1,2,7,7,9,7
19,Yes,Travel_Frequently,Research & Development,9,3,Medical,2,Female,Manager,2,Single,1811,8,No,3,1,37,3,2,33,8,5,12
26,No,Travel_Frequently,Sales,9,4,Life Sciences,3,Male,Manager,4,Married,9223,3,No,3,1,8,2,2,8,2,7,5
45,No,Non-Travel,Research & Development,2,5,Human Resources,1,Male,Research Scientist,3,Single,3498,3,No,3,3,26,2,4,22,5,7,1
48,No,Travel_Rarely,Sales,2,1,Technical Degree,1,Male,Manager,3,Divorced,5079,8,Yes,3,2,38,5,3,34,10,14,7
51,No,Travel_Rarely,Research & Development,19,3,Life Sciences,2,Female,Research Scientist,4,Single,3964,7,Yes,3,0,9,5,3,6,6,5,3
32,No,Travel_Rarely,Human Resources,23,3,Other,3,Female,Manager,3,Single,13011,1,No,3,0,14,0,1,14,14,6,8
42,Yes,Travel_Rarely,Research & Development,27,2,Marketing,1,Male,Healthcare Representative,1,Single,11004,7,No,3,3,19,1,1,19,2,3,6
53,No,Travel_Rarely,Research & Development,3,5,Life Sciences,2,Female,Research Director,2,Divorced,1656,0,No,3,0,25,6,2,24,0,0,0
25,No,Travel_Rarely,Research & Development,17,1,Medical,2,Female,Research Director,4,Married,19059,8,No,3,3,3,5,4,2,2,3,2
26,No,Travel_Rarely,Research & Development,14,4,Medical,2,Female,Laboratory Technician,4,Divorced,3271,8,No,3,3,23,0,2,23,18,7,1
54,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,Female,Research Scientist,1,Divorced,17351,7,No,3,3,33,4,3,33,13,11,7
56,No,Non-Travel,Research & Development,14,1,Marketing,3,Male,Manager,2,Married,4214,4,No,4,2,22,5,2,21,16,12,10
49,No,Travel_Rarely,Sales,6,1,Life Sciences,1,Female,Sales Representative,1,Single,4005,4,No,3,3,13,0,2,10,10,7,4
34,No,Non-Travel,Research & Development,3,3,Medical,4,Male,Research Scientist,2,Single,4236,2,No,3,2,10,3,3,7,7,13,7
52,No,Travel_Rarely,Sales,1,5,Life Sciences,4,Male,Manager,1,Single,3864,4,No,3,2,41,3,3,38,13,1,11
54,No,Travel_Rarely,Sales,16,4,Human Resources,1,Male,Manager,3,Married,20000,3,Yes,4,0,37,0,3,34,11,15,4
36,No,Travel_Frequently,Sales,29,5,Marketing,3,Female,Manager,1,Single,4694,0,No,3,1,38,2,3,37,15,14,6
46,No,Travel_Frequently,Research & Development,4,3,Life Sciences,2,Female,Manager,4,Single,4099,8,No,3,2,9,4,1,7,0,6,1
24,No,Travel_Rarely,Research & Development,29,4,Life Sciences,4,Female,Research Scientist,4,Married,5147,9,Yes,3,2,40,0,4,36,12,12,16
45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,4,Female,Research Director,4,Married,2750,3,No,3,1,30,5,4,26,5,0,12
26,No,Travel_Rarely,Sales,17,2,Marketing,1,Female,Manager,1,Married,12813,2,No,3,2,31,2,3,27,16,1,10
45,No,Travel_Frequently,Research & Development,28,4,Life Sciences,4,Male,Healthcare Representative,4,Married,2033,5,No,3,1,43,0,4,39,11,13,4
23,No,Travel_Rarely,Research & Development,18,1,Technical Degree,4,Male,Laboratory Technician,4,Divorced,3400,0,Yes,3,0,34,1,4,33,18,7,12
46,No,Travel_Rarely,Research & Development,26,5,Other,2,Male,Manager,3,Married,8621,4,No,4,3,33,5,4,31,5,10,12
34,No,Travel_Frequently,Research & Development,8,5,Medical,2,Male,Manager,3,Single,5041,6,Yes,3,1,15,5,4,14,6,9,7
33,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3,Male,Manager,2,Divorced,6833,1,No,3,3,18,3,3,16,0,14,10
40,Yes,Travel_Frequently,Research & Development,27,4,Life Sciences,4,Male,Research Director,2,Divorced,12331,9,No,4,1,33,1,2,32,0,12,7
48,No,Travel_Rarely,Research & Development,18,3,Medical,3,Female,Manager,2,Single,8975,8,Yes,3,3,15,1,2,15,4,12,9
20,No,Travel_Rarely,Sales,27,1,Medical,3,Female,Manager,1,Married,5337,5,Yes,3,0,30,5,2,28,5,3,10
38,No,Travel_Rarely,Sales,27,2,Medical,2,Female,Sales Executive,2,Married,17216,1,No,3,2,12,4,1,8,8,15,0
43,No,Travel_Frequently,Research & Development,16,4,Medical,2,Female,Manager,1,Single,3371,7,Yes,3,0,34,6,4,32,15,13,6
53,No,Travel_Frequently,Sales,26,3,Life Sciences,1,Male,Sales Executive,1,Divorced,4627,7,No,3,2,31,2,3,28,13,2,7
59,No,Travel_Rarely,Research & Development,10,4,Other,2,Female,Research Scientist,2,Single,4825,0,No,3,3,14,3,3,12,0,13,5
54,No,Travel_Rarely,Research & Development,8,2,Life Sciences,3,Male,Manager,2,Divorced,4621,0,No,4,3,23,1,1,20,12,1,13
39,No,Travel_Rarely,Research & Development,12,3,Medical,4,Male,Research Scientist,1,Married,2587,0,No,3,2,23,3,3,20,19,10,6
59,No,Travel_Frequently,Research & Development,22,3,Marketing,3,Female,Research Director,3,Married,1900,3,No,3,1,4,5,2,4,4,5,2
29,No,Travel_Rarely,Human Resources,16,3,Life Sciences,3,Male,Human Resources,4,Single,6312,3,No,3,0,11,2,1,9,9,3,1
59,No,Travel_Rarely,Research & Development,12,3,Marketing,3,Male,Research Scientist,4,Single,3360,7,No,3,1,5,0,3,5,5,2,5
30,No,Travel_Rarely,Research & Development,11,4,Technical Degree,2,Male,Laboratory Technician,4,Single,15439,0,No,3,3,16,1,1,12,12,2,2
28,No,Travel_Rarely,Research & Development,20,3,Medical,3,Female,Research Scientist,3,Single,4705,9,Yes,3,0,2,2,1,0,0,9,0
33,Yes,Travel_Rarely,Research & Development,19,4,Life Sciences,1,Female,Manager,1,Married,4226,2,Yes,3,0,20,6,3,19,17,2,17
25,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,Research Director,2,Divorced,9476,0,Yes,3,1,8,3,2,7,7,11,7
57,No,Travel_Frequently,Research & Development,27,3,Life Sciences,2,Female,Research Director,1,Married,6256,8,No,3,2,10,5,3,9,1,7,7
57,No,Travel_Rarely,Human Resources,3,2,Life Sciences,3,Male,Manager,1,Married,4423,9,No,3,2,11,2,4,8,8,8,3
19,No,Travel_Rarely,Research & Development,12,4,Human Resources,1,Male,Research Scientist,2,Married,3346,8,Yes,3,0,41,0,4,40,18,8,14
47,Yes,Travel_Rarely,Research & Development,9,4,Medical,4,Male,Healthcare Representative,3,Divorced,20000,6,Yes,3,2,6,2,3,2,2,4,2
47,No,Travel_Rarely,Research & Development,21,5,Life Sciences,3,Female,Laboratory Technician,4,Divorced,6106,7,No,3,3,12,5,2,10,10,0,10
29,No,Travel_Frequently,Research & Development,29,2,Other,4,Male,Research Director,4,Single,9420,0,Yes,3,1,13,3,4,11,0,9,6
27,Yes,Travel_Rarely,Sales,22,4,Marketing,2,Male,Sales Executive,1,Divorced,2660,4,Yes,4,1,12,1,4,9,1,4,9
28,No,Travel_Rarely,Sales,5,2,Life Sciences,2,Male,Sales Representative,3,Married,3474,1,Yes,3,1,27,6,3,24,0,0,8
32,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Male,Manager,4,Divorced,17455,0,No,4,0,27,6,3,24,4,8,9
33,No,Travel_Rarely,Sales,10,2,Life Sciences,2,Female,Manager,3,Married,11363,2,No,3,0,14,1,3,10,2,12,7
34,No,Travel_Frequently,Sales,17,1,Human Resources,1,Male,Sales Representative,2,Married,6467,6,No,4,2,37,4,1,35,6,9,1
43,No,Travel_Rarely,Sales,4,4,Medical,3,Male,Sales Executive,1,Single,3909,0,No,3,1,38,3,1,38,12,12,15
19,No,Travel_Frequently,Sales,15,2,Other,4,Male,Sales Executive,1,Single,4270,1,No,3,3,28,6,1,25,17,14,17
29,No,Travel_Rarely,Sales,19,1,Life Sciences,2,Male,Manager,3,Married,3275,1,No,3,3,14,4,3,13,6,7,9
43,No,Travel_Rarely,Human Resources,27,1,Technical Degree,4,Female,Manager,4,Divorced,2455,3,Yes,3,1,38,4,2,38,0,6,5
40,No,Travel_Rarely,Research & Development,8,3,Life Sciences,4,Male,Research Director,3,Married,8555,2,No,3,0,39,5,4,39,4,1,5
35,No,Travel_Rarely,Research & Development,28,3,Human Resources,3,Male,Research Director,2,Married,6790,2,No,3,0,3,5,1,0,0,1,0
49,No,Travel_Rarely,Research & Development,28,4,Other,3,Male,Research Director,4,Divorced,7643,9,No,3,0,4,5,2,3,3,13,3
55,No,Travel_Rarely,Sales,23,3,Life Sciences,2,Male,Sales Representative,4,Married,4015,4,No,3,3,32,0,3,29,14,3,1
20,No,Travel_Frequently,Research & Development,15,4,Marketing,3,Female,Research Director,3,Single,5729,2,Yes,4,1,14,3,1,11,11,8,11
55,No,Travel_Rarely,Research & Development,27,1,Marketing,4,Female,Manager,2,Single,3792,6,No,3,3,35,1,3,34,3,13,6
20,No,Travel_Rarely,Sales,7,1,Other,1,Female,Manager,4,Single,3176,4,Yes,3,1,12,3,2,12,1,8,12
47,No,Travel_Rarely,Research & Development,15,4,Life Sciences,1,Male,Research Director,1,Divorced,13362,3,No,3,3,30,5,1,30,4,13,14
18,No,Travel_Rarely,Research & Development,8,3,Medical,1,Female,Laboratory Technician,2,Divorced,5286,2,No,3,3,38,0,1,37,0,7,7
47,No,Travel_Rarely,Research & Development,26,3,Technical Degree,2,Female,Laboratory Technician,4,Single,6663,3,Yes,3,2,22,3,1,22,4,10,8
49,No,Travel_Rarely,Research & Development,23,4,Marketing,3,Male,Healthcare Representative,3,Single,8114,1,No,3,3,7,3,1,3,3,14,3
45,No,Travel_Rarely,Research & Development,10,5,Life Sciences,3,Female,Research Scientist,4,Divorced,5326,0,No,3,1,18,4,2,15,1,15,2
38,No,Travel_Rarely,Sales,18,3,Technical Degree,3,Female,Sales Executive,1,Divorced,5678,2,No,4,3,10,3,1,6,0,4,6
30,No,Travel_Rarely,Human Resources,4,2,Life Sciences,3,Male,Manager,2,Married,2560,1,No,3,2,25,4,4,21,3,13,7
44,No,Non-Travel,Sales,15,3,Technical Degree,4,Male,Manager,4,Married,2870,0,No,3,2,32,4,4,28,6,6,2
53,No,Travel_Rarely,Research & Development,11,5,Life Sciences,1,Female,Research Scientist,1,Single,2783,0,Yes,3,1,12,2,3,10,0,11,10
24,Yes,Travel_Frequently,Research & Development,22,1,Life Sciences,4,Male,Laboratory Technician,4,Married,7067,1,No,3,2,34,5,1,32,0,8,13
39,No,Non-Travel,Research & Development,3,1,Medical,2,Female,Research Scientist,4,Single,5128,8,Yes,3,2,32,6,4,28,7,2,7
27,No,Non-Travel,Research & Development,15,1,Medical,1,Female,Manager,2,Divorced,2870,4,No,3,0,41,0,4,38,19,3,16
56,No,Travel_Rarely,Sales,3,3,Medical,1,Female,Sales Representative,3,Married,6960,8,No,3,1,15,4,4,11,11,1,7
32,No,Travel_Rarely,Sales,15,1,Medical,4,Male,Sales Representative,3,Divorced,6809,7,No,3,2,10,3,2,6,6,15,4
32,Yes,Travel_Rarely,Sales,6,5,Life Sciences,2,Male,Manager,1,Married,3239,5,No,3,2,40,4,1,38,17,8,11
21,No,Travel_Rarely,Sales,1,5,Life Sciences,2,Male,Manager,1,Divorced,4833,0,No,4,2,29,4,2,25,19,6,1
49,Yes,Travel_Rarely,Research & Development,14,3,Marketing,1,Female,Research Director,1,Married,6824,9,No,3,1,42,4,2,39,9,5,16
40,No,Travel_Rarely,Research & Development,16,2,Life Sciences,3,Female,Laboratory Technician,2,Married,2936,4,No,3,0,11,1,4,8,8,4,8
23,No,Travel_Rarely,Sales,1,3,Medical,2,Female,Sales Executive,3,Married,6903,0,Yes,3,3,44,6,4,40,0,11,13
41,No,Travel_Rarely,Human Resources,21,1,Medical,4,Male,Human Resources,1,Single,5887,6,No,3,0,36,6,3,33,9,6,8
37,No,Travel_Rarely,Research & Development,17,3,Other,2,Female,Manager,1,Divorced,2698,9,Yes,3,1,16,1,1,12,8,2,8
54,No,Travel_Rarely,Research & Development,26,5,Marketing,1,Female,Manager,4,Married,5607,7,No,3,1,37,1,1,35,2,4,8
37,No,Non-Travel,Human Resources,8,3,Life Sciences,3,Male,Human Resources,4,Married,6120,7,No,3,1,28,1,4,24,18,1,5
29,No,Travel_Rarely,Sales,18,3,Technical Degree,2,Male,Manager,1,Divorced,3375,6,No,3,3,23,6,4,23,8,4,11
50,No,Travel_Rarely,Research & Development,16,2,Human Resources,1,Female,Healthcare Representative,4,Divorced,3539,1,No,3,1,18,2,1,16,9,6,9
45,No,Travel_Frequently,Research & Development,6,5,Medical,2,Female,Manager,4,Married,2683,4,Yes,3,0,4,4,3,1,1,14,1
25,No,Travel_Rarely,Research & Development,10,4,Human Resources,3,Female,Research Director,4,Divorced,3754,3,No,3,2,15,2,4,12,12,10,12
18,No,Travel_Rarely,Sales,10,4,Medical,4,Male,Sales Executive,2,Single,4879,4,No,4,2,32,3,3,30,17,9,6
54,No,Travel_Rarely,Research & Development,5,5,Medical,1,Male,Manager,1,Single,3544,9,No,3,1,28,6,2,28,13,10,12
39,No,Travel_Rarely,Sales,26,4,Life Sciences,1,Female,Sales Executive,1,Married,2016,8,No,3,1,29,5,4,27,2,6,0
23,No,Travel_Frequently,Sales,28,1,Medical,3,Female,Sales Representative,4,Married,3251,3,No,3,3,27,6,2,26,1,8,5
38,No,Travel_Rarely,Research & Development,12,4,Life Sciences,1,Female,Research Scientist,2,Married,3826,7,Yes,3,2,14,0,4,14,0,2,7
49,No,Travel_Rarely,Research & Development,20,1,Life Sciences,3,Female,Research Scientist,4,Married,8023,7,No,3,3,32,2,2,30,17,7,8
52,No,Travel_Rarely,Research & Development,17,5,Life Sciences,1,Male,Healthcare Representative,2,Married,7022,1,Yes,3,3,40,1,4,39,8,4,6
32,Yes,Travel_Rarely,Sales,14,4,Life Sciences,3,Female,Sales Executive,1,Divorced,8117,5,Yes,3,3,18,1,3,14,12,6,9
22,No,Travel_Rarely,Research & Development,14,4,Life Sciences,2,Male,Laboratory Technician,4,Married,3154,4,No,3,3,32,3,3,32,1,0,7
23,No,Travel_Rarely,Sales,3,1,Medical,2,Male,Manager,1,Divorced,5350,1,No,3,0,23,4,3,19,6,0,1
42,No,Travel_Rarely,Sales,29,1,Life Sciences,2,Male,Sales Executive,2,Divorced,1148,9,No,3,1,12,0,2,11,11,3,11
57,No,Travel_Rarely,Research & Development,12,3,Human Resources,1,Female,Manager,3,Single,6357,3,No,3,1,39,2,3,36,18,4,14
46,No,Travel_Rarely,Human Resources,20,2,Life Sciences,3,Female,Human Resources,2,Single,7090,6,No,3,3,11,4,2,8,8,12,5
24,No,Travel_Rarely,Research & Development,18,4,Medical,3,Male,Laboratory Technician,3,Married,3979,0,Yes,3,3,25,4,4,22,10,9,13
57,No,Non-Travel,Research & Development,12,2,Life Sciences,4,Male,Healthcare Representative,1,Divorced,5867,8,No,3,0,11,5,2,7,0,2,7
30,No,Travel_Rarely,Research & Development,2,2,Life Sciences,2,Female,Research Scientist,1,Single,1980,9,No,3,3,31,5,4,31,6,5,2
55,No,Travel_Rarely,Research & Development,2,4,Life Sciences,4,Female,Research Scientist,4,Single,3039,0,No,3,0,17,2,1,13,13,2,0
35,No,Travel_Rarely,Sales,27,1,Medical,2,Female,Sales Executive,3,Divorced,7779,4,No,3,0,30,2,1,26,7,4,0
19,No,Non-Travel,Research & Development,17,3,Marketing,4,Male,Research Scientist,2,Married,6679,6,Yes,3,3,27,2,1,24,9,10,13
25,No,Travel_Rarely,Research & Development,10,5,Life Sciences,2,Male,Research Scientist,1,Single,3838,7,No,4,1,16,2,2,12,4,12,0
28,No,Travel_Rarely,Sales,18,4,Life Sciences,3,Male,Sales Executive,3,Single,7996,1,No,4,0,21,1,1,20,8,14,0
50,No,Travel_Frequently,Research & Development,22,4,Life Sciences,2,Male,Manager,2,Divorced,5339,3,No,3,1,32,6,1,30,0,0,3
55,No,Travel_Rarely,Research & Development,19,5,Technical Degree,1,Male,Healthcare Representative,3,Divorced,3631,1,Yes,4,1,38,6,1,36,1,2,11
44,No,Non-Travel,Sales,26,2,Marketing,2,Male,Manager,2,Single,4404,3,No,3,0,6,4,4,4,4,6,4
37,No,Travel_Rarely,Sales,21,3,Life Sciences,2,Male,Manager,2,Married,3739,5,Yes,3,2,15,6,3,12,12,2,3
29,No,Non-Travel,Research & Development,1,2,Life Sciences,3,Male,Research Scientist,2,Divorced,2415,5,No,4,0,30,4,2,27,19,4,9
60,No,Travel_Rarely,Sales,24,5,Human Resources,1,Female,Manager,2,Married,10446,1,No,3,2,26,1,1,24,9,6,10
48,Yes,Travel_Rarely,Research & Development,29,5,Life Sciences,3,Male,Manager,3,Divorced,3495,3,No,3,0,34,6,4,34,8,12,5
44,No,Travel_Rarely,Research & Development,4,3,Medical,4,Male,Healthcare Representative,3,Married,2982,3,No,3,0,40,4,3,38,9,1,9
49,No,Travel_Rarely,Research & Development,25,5,Life Sciences,4,Female,Healthcare Representative,4,Divorced,1963,0,No,3,1,10,2,3,6,5,2,6
27,No,Travel_Rarely,Research & Development,4,5,Medical,1,Female,Healthcare Representative,3,Married,1010,1,No,3,1,39,0,3,37,16,3,2
20,No,Travel_Rarely,Research & Development,2,3,Human Resources,4,Female,Manager,3,Single,7486,2,No,3,3,33,6,4,31,5,15,14
44,No,Travel_Rarely,Research & Development,19,4,Human Resources,1,Female,Manager,4,Married,7912,4,No,3,1,2,5,1,2,2,4,2
52,No,Travel_Rarely,Research & Development,21,2,Marketing,2,Female,Research Scientist,3,Married,10054,7,No,3,1,41,5,3,38,19,11,9
48,No,Travel_Rarely,Research & Development,12,4,Life Sciences,4,Female,Research Director,2,Divorced,4494,5,No,3,1,39,4,4,36,2,8,10
32,No,Travel_Rarely,Sales,10,4,Medical,2,Female,Manager,1,Single,4051,2,Yes,4,1,25,0,4,21,18,8,15
33,No,Travel_Rarely,Research & Development,13,2,Life Sciences,3,Female,Research Director,1,Divorced,3624,5,No,3,3,9,5,2,7,7,15,7
30,No,Travel_Rarely,Research & Development,29,4,Human Resources,4,Male,Manager,4,Single,3827,6,No,3,1,17,6,4,16,3,3,13
52,No,Travel_Rarely,Research & Development,22,3,Marketing,3,Male,Manager,3,Married,9622,5,No,3,2,30,0,3,26,7,13,15
28,No,Travel_Frequently,Research & Development,23,2,Medical,3,Female,Manager,3,Single,4837,9,Yes,3,2,35,1,3,32,16,8,13
38,No,Travel_Rarely,Research & Development,20,1,Life Sciences,1,Male,Research Director,4,Married,6166,5,Yes,3,3,16,3,4,16,4,3,5
28,No,Travel_Frequently,Research & Development,23,4,Medical,3,Female,Manager,1,Married,3769,0,No,3,1,14,4,3,11,11,1,9
47,No,Travel_Rarely,Research & Development,15,5,Human Resources,1,Male,Research Scientist,2,Married,10856,2,No,3,2,29,1,4,26,0,9,16
52,No,Travel_Rarely,Research & Development,26,2,Medical,1,Male,Manager,3,Single,1567,6,Yes,4,0,7,1,3,7,7,0,7
39,No,Travel_Frequently,Research & Development,3,1,Life Sciences,1,Female,Laboratory Technician,4,Married,2362,3,Yes,3,2,24,0,2,22,3,6,9
55,No,Travel_Rarely,Research & Development,23,5,Life Sciences,1,Male,Research Director,2,Divorced,6172,3,No,3,1,30,4,1,28,13,3,13
48,No,Travel_Frequently,Research & Development,20,1,Life Sciences,1,Female,Laboratory Technician,4,Married,14049,6,Yes,3,2,22,1,2,19,2,11,16
31,No,Non-Travel,Sales,29,4,Other,2,Female,Sales Executive,4,Single,4293,8,No,3,0,19,2,2,15,4,7,8
41,No,Travel_Frequently,Research & Development,13,5,Human Resources,1,Female,Research Scientist,4,Single,2964,1,Yes,3,2,17,1,1,16,6,7,14
49,No,Travel_Rarely,Research & Development,8,4,Other,4,Male,Healthcare Representative,1,Divorced,8958,8,No,3,1,19,2,3,15,0,11,6
53,Yes,Non-Travel,Sales,25,5,Marketing,1,Female,Sales Representative,1,Married,5968,2,No,3,0,22,3,1,18,11,7,1
49,No,Travel_Frequently,Research & Development,7,2,Medical,2,Female,Manager,4,Single,10658,5,No,3,3,10,2,4,7,7,5,3
32,No,Travel_Rarely,Sales,24,3,Medical,4,Female,Manager,3,Divorced,2266,3,Yes,3,0,40,2,1,37,7,8,17
60,No,Non-Travel,Research & Development,8,3,Medical,4,Female,Research Scientist,2,Married,10168,0,Yes,3,2,38,0,2,37,5,13,10
52,Yes,Travel_Rarely,Research & Development,18,1,Marketing,2,Female,Research Director,3,Single,1940,8,No,4,3,29,1,1,28,1,3,4
20,No,Travel_Rarely,Sales,9,5,Medical,4,Female,Sales Representative,1,Divorced,4134,5,No,3,0,41,3,3,40,18,4,7
33,No,Travel_Frequently,Research & Development,6,4,Medical,2,Female,Laboratory Technician,2,Married,6295,7,No,3,0,38,1,2,35,19,3,4
22,No,Travel_Rarely,Research & Development,27,2,Life Sciences,3,Male,Laboratory Technician,4,Married,5495,1,No,3,0,28,6,4,25,19,4,1
38,No,Travel_Rarely,Research & Development,4,2,Life Sciences,3,Male,Research Director,3,Married,9286,6,No,3,1,34,6,3,30,13,1,4
27,No,Travel_Rarely,Sales,15,2,Technical Degree,1,Male,Sales Representative,3,Divorced,1642,5,No,3,3,14,2,2,11,0,4,2
36,No,Travel_Rarely,Sales,5,3,Other,1,Male,Sales Executive,4,Single,5348,1,Yes,3,3,18,5,4,16,9,9,11
42,No,Travel_Rarely,Research & Development,26,4,Medical,1,Female,Research Director,3,Single,10094,1,No,3,0,16,2,3,14,14,7,6
21,No,Travel_Rarely,Human Resources,5,2,Life Sciences,1,Male,Manager,1,Single,5092,3,No,3,3,9,1,4,8,3,8,3
46,No,Travel_Rarely,Research & Development,7,2,Other,2,Female,Manager,4,Married,2476,3,No,4,2,41,3,1,38,10,6,13
